8.65 0.00052112 70
8.675 0.00052481 70
8.7 0.00052852 70
8.725 0.00053227 70
8.75 0.00053604 70
8.775 0.00053984 70
8.8 0.00054367 70
8.825 0.00054754 70
8.85 0.00055143 70
8.875 0.00055535 70
8.9 0.00055931 70
8.925 0.00056329 70
8.95 0.00056731 70
8.975 0.00057136 70
9 0.00057544 70
9.025 0.00057955 70
9.05 0.00058369 70
9.075 0.00058787 70
9.1 0.00059208 70
9.125 0.00059632 70
9.15 0.0006006 70
9.175 0.00060491 70
9.2 0.00060925 70
9.225 0.00061363 70
9.25 0.00061804 70
9.275 0.00062249 70
9.3 0.00062697 70
9.325 0.00063149 70
9.35 0.00063604 70
9.375 0.00064063 70
9.4 0.00064526 70
9.425 0.00064992 70
9.45 0.00065461 70
9.475 0.00065935 70
9.5 0.00066412 70
9.525 0.00066893 70
9.55 0.00067378 70
9.575 0.00067866 70
9.6 0.00068359 70
9.625 0.00068855 70
9.65 0.00069355 70
9.675 0.00069859 70
9.7 0.00070368 70
9.725 0.0007088 70
9.75 0.00071396 70
9.775 0.00071916 70
9.8 0.0007244 70
9.825 0.00072969 70
9.85 0.00073501 70
9.875 0.00074038 70
9.9 0.00074579 70
9.925 0.00075124 70
9.95 0.00075674 70
9.975 0.00076228 70
10 0.00076786 70
10.025 0.00077349 70
10.05 0.00077916 70
10.075 0.00078487 70
10.1 0.00079063 70
10.125 0.00079644 70
10.15 0.00080229 70
10.175 0.00080819 70
10.2 0.00081413 70
10.225 0.00082012 70
10.25 0.00082616 70
10.275 0.00083225 70
10.3 0.00083838 70
10.325 0.00084456 70
10.35 0.0008508 70
10.375 0.00085708 70
10.4 0.00086341 70
10.425 0.00086979 70
10.45 0.00087622 70
10.475 0.0008827 70
10.5 0.00088923 70
10.525 0.00089581 70
10.55 0.00090245 70
10.575 0.00090913 70
10.6 0.00091588 70
10.625 0.00092267 70
10.65 0.00092952 70
10.675 0.00093642 70
10.7 0.00094337 70
10.725 0.00095038 70
10.75 0.00095745 70
10.775 0.00096457 70
10.8 0.00097175 70
10.825 0.00097899 70
10.85 0.00098628 70
10.875 0.00099363 70
10.9 0.001001 70
10.925 0.0010085 70
10.95 0.001016 70
10.975 0.0010236 70
11 0.0010313 70
11.025 0.001039 70
11.05 0.0010467 70
11.075 0.0010546 70
11.1 0.0010624 70
11.125 0.0010704 70
11.15 0.0010784 70
11.175 0.0010865 70
11.2 0.0010946 70
11.225 0.0011028 70
